,State,Year,Estimate!!RACE!!Total population!!Total population,Percent Estimate!!RACE!!Total population!!Total population,Estimate!!RACE!!Total population!!One race,Percent Estimate!!RACE!!Total population!!One race,Estimate!!RACE!!Total population!!Two or more races,Percent Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!White,Percent Estimate!!RACE!!Total population!!One race!!White,Estimate!!RACE!!Total population!!One race!!Black or African American,Percent Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Percent Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races"
89,Oregon,2012,3899353,3899353,3743002,96.0,156351,4.0,3321591,85.2,69719,1.8,47066,1.2,3676,0.1,1421,0.0,428,0.0,747,0.0,149455,3.8,15640,0.4,37775,1.0,15985,0.4,12885,0.3,19630,0.5,26798,0.7,20742,0.5,16415,0.4,3436,0.1,1509,0.0,2994,0.1,8476,0.2,138756,3.6,19719,0.5,57693,1.5,36331,0.9,2475,0.1,3899353,3899353,3466202,88.9,100569,2.6,117529,3.0,199752,5.1,29812,0.8,156815,4.0,3899353,3899353,474155,12.2,400498,10.3,11190,0.3,3978,0.1,58489,1.5,3425198,87.8,3026649,77.6,66879,1.7,37023,0.9,147243,3.8,16013,0.4,4772,0.1,126619,3.2,3368,0.1,123251,3.2
90,Pennsylvania,2012,12763536,12763536,12499939,97.9,263597,2.1,10456819,81.9,1400003,11.0,21310,0.2,3675,0.0,215,0.0,13,0.0,291,0.0,368996,2.9,114815,0.9,88846,0.7,22759,0.2,7340,0.1,35217,0.3,45414,0.4,54605,0.4,7135,0.1,3874,0.0,589,0.0,170,0.0,2502,0.0,245676,1.9,109655,0.9,32581,0.3,40893,0.3,10622,0.1,12763536,12763536,10679676,83.7,1551490,12.2,81764,0.6,427212,3.3,21838,0.2,286317,2.2,12763536,12763536,780862,6.1,132050,1.0,412438,3.2,19774,0.2,216600,1.7,11982674,93.9,10035953,78.6,1340316,10.5,13403,0.1,366278,2.9,2336,0.0,13791,0.1,210597,1.6,9376,0.1,201221,1.6
91,Rhode Island,2012,1050292,1050292,1021085,97.2,29207,2.8,857897,81.7,67840,6.5,4809,0.5,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,33814,3.2,5402,0.5,7963,0.8,4065,0.4,834,0.1,1932,0.2,2092,0.2,11526,1.1,201,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,56524,5.4,9346,0.9,3396,0.3,3936,0.4,2301,0.2,1050292,1050292,880518,83.8,84888,8.1,13461,1.3,39044,3.7,1637,0.2,63236,6.0,1050292,1050292,138550,13.2,11037,1.1,34561,3.3,1617,0.2,91335,8.7,911742,86.8,791560,75.4,52500,5.0,3643,0.3,33246,3.2,201,0.0,8828,0.8,21764,2.1,2484,0.2,19280,1.8
92,South Carolina,2012,4723723,4723723,4628988,98.0,94735,2.0,3165844,67.0,1307087,27.7,15317,0.3,2803,0.1,84,0.0,331,0.0,190,0.0,59956,1.3,13735,0.3,8918,0.2,9824,0.2,2806,0.1,3944,0.1,8519,0.2,12210,0.3,1738,0.0,635,0.0,643,0.0,188,0.0,272,0.0,79046,1.7,39077,0.8,15071,0.3,11448,0.2,4900,0.1,4723723,4723723,3246053,68.7,1361147,28.8,40179,0.9,80115,1.7,6253,0.1,90915,1.9,4723723,4723723,249762,5.3,134481,2.8,32498,0.7,11221,0.2,71562,1.5,4473961,94.7,3016843,63.9,1295205,27.4,14189,0.3,59145,1.3,1738,0.0,5952,0.1,80889,1.7,3105,0.1,77784,1.6
93,South Dakota,2012,833354,833354,815674,97.9,17680,2.1,711562,85.4,13055,1.6,73305,8.8,106,0.0,641,0.1,569,0.1,64646,7.8,9537,1.1,1215,0.1,2067,0.2,1075,0.1,99,0.0,985,0.1,741,0.1,3355,0.4,460,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,7755,0.9,3857,0.5,8676,1.0,1259,0.2,933,0.1,833354,833354,728083,87.4,18182,2.2,83595,10.0,11253,1.4,1136,0.1,9424,1.1,833354,833354,24769,3.0,14828,1.8,1751,0.2,621,0.1,7569,0.9,808585,97.0,698504,83.8,12629,1.5,70943,8.5,9516,1.1,460,0.1,1192,0.1,15341,1.8,816,0.1,14525,1.7
94,Tennessee,2012,6456243,6456243,6337879,98.2,118364,1.8,5036564,78.0,1091759,16.9,17594,0.3,4271,0.1,455,0.0,551,0.0,446,0.0,96086,1.5,25736,0.4,15642,0.2,6619,0.1,4886,0.1,12197,0.2,11806,0.2,19200,0.3,2618,0.0,1277,0.0,776,0.0,311,0.0,254,0.0,93258,1.4,40795,0.6,32598,0.5,18456,0.3,3033,0.0,6456243,6456243,5144114,79.7,1144635,17.7,58099,0.9,121128,1.9,7178,0.1,106099,1.6,6456243,6456243,307758,4.8,203320,3.1,24878,0.4,9906,0.2,69654,1.1,6148485,95.2,4840886,75.0,1084643,16.8,12460,0.2,95459,1.5,2149,0.0,6115,0.1,106773,1.7,4266,0.1,102507,1.6
95,Texas,2012,26059203,26059203,25444780,97.6,614423,2.4,19546170,75.0,3099425,11.9,126041,0.5,15311,0.1,744,0.0,3032,0.0,1925,0.0,1052002,4.0,282901,1.1,172102,0.7,112415,0.4,21159,0.1,80336,0.3,226503,0.9,156586,0.6,21938,0.1,5856,0.0,7121,0.0,2965,0.0,5996,0.0,1599204,6.1,141972,0.5,134420,0.5,101819,0.4,22523,0.1,26059203,26059203,20073596,77.0,3312610,12.7,315126,1.2,1208013,4.6,48910,0.2,1753852,6.7,26059203,26059203,9960910,38.2,8735199,33.5,142759,0.5,59125,0.2,1023827,3.9,16098293,61.8,11554528,44.3,3015396,11.6,61331,0.2,1037052,4.0,18488,0.1,31949,0.1,379549,1.5,19730,0.1,359819,1.4
96,Utah,2012,2855287,2855287,2785688,97.6,69599,2.4,2514908,88.1,31797,1.1,31448,1.1,830,0.0,86,0.0,16544,0.6,586,0.0,62575,2.2,8166,0.3,11949,0.4,6271,0.2,7294,0.3,6772,0.2,7542,0.3,14581,0.5,25765,0.9,2985,0.1,393,0.0,6867,0.2,15520,0.5,119195,4.2,10790,0.4,14644,0.5,16015,0.6,356,0.0,2855287,2855287,2580238,90.4,46478,1.6,49030,1.7,86157,3.0,38966,1.4,131082,4.6,2855287,2855287,379433,13.3,275504,9.6,7132,0.2,2931,0.1,93866,3.3,2475854,86.7,2278904,79.8,27856,1.0,25822,0.9,61740,2.2,25284,0.9,3273,0.1,52975,1.9,1641,0.1,51334,1.8
97,Vermont,2012,626011,626011,613411,98.0,12600,2.0,595252,95.1,6411,1.0,2165,0.3,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,8234,1.3,664,0.1,1881,0.3,714,0.1,334,0.1,1008,0.2,782,0.1,2851,0.5,0,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,1349,0.2,2858,0.5,5130,0.8,2382,0.4,177,0.0,626011,626011,607276,97.0,10164,1.6,8411,1.3,11119,1.8,265,0.0,2335,0.4,626011,626011,9827,1.6,2596,0.4,2416,0.4,408,0.1,4407,0.7,616184,98.4,588138,94.0,6188,1.0,1910,0.3,8217,1.3,0,0.0,301,0.0,11430,1.8,238,0.0,11192,1.8
98,Virginia,2012,8185867,8185867,7922174,96.8,263693,3.2,5661067,69.2,1576258,19.3,23022,0.3,4338,0.1,240,0.0,543,0.0,235,0.0,469669,5.7,108853,1.3,64277,0.8,76037,0.9,9170,0.1,68145,0.8,56455,0.7,86732,1.1,5008,0.1,1175,0.0,1536,0.0,103,0.0,2194,0.0,187150,2.3,76768,0.9,33337,0.4,65934,0.8,12596,0.2,8185867,8185867,5880677,71.8,1701315,20.8,87891,1.1,565539,6.9,16112,0.2,223540,2.7,8185867,8185867,687972,8.4,174985,2.1,91328,1.1,15044,0.2,406615,5.0,7497895,91.6,5234502,63.9,1549541,18.9,15968,0.2,466958,5.7,5008,0.1,12497,0.2,213421,2.6,8162,0.1,205259,2.5
99,Washington,2012,6897012,6897012,6552550,95.0,344462,5.0,5402912,78.3,248631,3.6,95015,1.4,4503,0.1,2880,0.0,1004,0.0,3420,0.0,509565,7.4,68248,1.0,107099,1.6,97582,1.4,39170,0.6,57338,0.8,71511,1.0,68617,1.0,41156,0.6,5544,0.1,8411,0.1,15977,0.2,11224,0.2,255271,3.7,56532,0.8,79783,1.2,95997,1.4,8166,0.1,6897012,6897012,5701323,82.7,343329,5.0,204438,3.0,651794,9.5,81694,1.2,294855,4.3,6897012,6897012,807596,11.7,647527,9.4,30428,0.4,6730,0.1,122911,1.8,6089416,88.3,4927042,71.4,239399,3.5,84746,1.2,504801,7.3,38963,0.6,8885,0.1,285580,4.1,5850,0.1,279730,4.1
100,West Virginia,2012,1855413,1855413,1819384,98.1,36029,1.9,1738148,93.7,61306,3.3,2636,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,12173,0.7,2546,0.1,3926,0.2,2048,0.1,318,0.0,1043,0.1,839,0.0,1453,0.1,717,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,4404,0.2,9746,0.5,17531,0.9,2933,0.2,1976,0.1,1855413,1855413,1770763,95.4,75597,4.1,24492,1.3,15626,0.8,1366,0.1,6059,0.3,1855413,1855413,23721,1.3,10164,0.5,3257,0.2,707,0.0,9593,0.5,1831692,98.7,1721901,92.8,60452,3.3,2016,0.1,12057,0.6,445,0.0,1114,0.1,33707,1.8,626,0.0,33081,1.8
101,Wisconsin,2012,5726398,5726398,5612068,98.0,114330,2.0,4967566,86.7,359317,6.3,52161,0.9,1815,0.0,14840,0.3,261,0.0,682,0.0,135815,2.4,22037,0.4,20115,0.4,8135,0.1,2845,0.0,10200,0.2,4499,0.1,67984,1.2,1066,0.0,262,0.0,265,0.0,385,0.0,154,0.0,96143,1.7,38346,0.7,27991,0.5,18383,0.3,4413,0.1,5726398,5726398,5071173,88.6,410255,7.2,90149,1.6,158904,2.8,4298,0.1,112696,2.0,5726398,5726398,354399,6.2,260159,4.5,52635,0.9,4424,0.1,37181,0.6,5371999,93.8,4738842,82.8,352680,6.2,48138,0.8,135516,2.4,829,0.0,3096,0.1,92898,1.6,2943,0.1,89955,1.6
102,Wyoming,2012,576412,576412,558769,96.9,17643,3.1,523798,90.9,5720,1.0,12375,2.1,135,0.0,319,0.1,160,0.0,976,0.2,5637,1.0,867,0.2,1459,0.3,568,0.1,714,0.1,1152,0.2,80,0.0,797,0.1,78,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,11161,1.9,4068,0.7,8318,1.4,1284,0.2,458,0.1,576412,576412,540418,93.8,11245,2.0,22431,3.9,7201,1.2,994,0.2,12968,2.2,576412,576412,54316,9.4,38904,6.7,565,0.1,593,0.1,14254,2.5,522096,90.6,487672,84.6,5311,0.9,10328,1.8,5520,1.0,59,0.0,151,0.0,13055,2.3,322,0.1,12733,2.2
103,Puerto Rico,2012,3667084,3667084,3219780,87.8,447304,12.2,2536665,69.2,304289,8.3,13043,0.4,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,13723,0.4,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,120,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,351940,9.6,416354,11.4,1847,0.1,323,0.0,2018,0.1,3667084,3667084,2974673,81.1,734636,20.0,24043,0.7,16646,0.5,347,0.0,372793,10.2,3667084,3667084,3631408,99.0,11617,0.3,3515844,95.9,15686,0.4,88261,2.4,35676,1.0,23542,0.6,2571,0.1,108,0.0,2677,0.1,98,0.0,1365,0.0,5315,0.1,33,0.0,5282,0.1
104,Alabama,2013,4833722,4833722,4751968,98.3,81754,1.7,3330478,68.9,1284102,26.6,22459,0.5,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,58624,1.2,11694,0.2,12764,0.3,5101,0.1,1885,0.0,9079,0.2,10007,0.2,8094,0.2,1521,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,54784,1.1,28260,0.6,24087,0.5,9960,0.2,4375,0.1,4833722,4833722,3401903,70.4,1322048,27.4,53515,1.1,73661,1.5,3866,0.1,64417,1.3,4833722,4833722,189934,3.9,123415,2.6,16024,0.3,4218,0.1,46277,1.0,4643788,96.1,3204524,66.3,1280260,26.5,20028,0.4,58072,1.2,1185,0.0,6661,0.1,73058,1.5,3841,0.1,69217,1.4
105,Alaska,2013,735132,735132,678226,92.3,56906,7.7,487762,66.4,25077,3.4,105310,14.3,248,0.0,348,0.0,334,0.0,234,0.0,41775,5.7,1283,0.2,2116,0.3,19236,2.6,1555,0.2,5947,0.8,1033,0.1,10605,1.4,8794,1.2,2249,0.3,113,0.0,4742,0.6,1690,0.2,9508,1.3,7330,1.0,29920,4.1,7467,1.0,2626,0.4,735132,735132,537444,73.1,37535,5.1,142190,19.3,55379,7.5,11459,1.6,11724,1.6,735132,735132,48501,6.6,25606,3.5,7408,1.0,1179,0.2,14308,1.9,686631,93.4,459168,62.5,24556,3.3,101922,13.9,41520,5.6,8673,1.2,383,0.1,50409,6.9,788,0.1,49621,6.7
106,Arizona,2013,6626624,6626624,6414816,96.8,211808,3.2,5233466,79.0,277973,4.2,288294,4.4,3308,0.0,1305,0.0,141926,2.1,1518,0.0,191718,2.9,42362,0.6,34266,0.5,36317,0.5,12405,0.2,13073,0.2,26656,0.4,26639,0.4,12609,0.2,4740,0.1,2401,0.0,2083,0.0,3385,0.1,410756,6.2,39760,0.6,47110,0.7,47798,0.7,6538,0.1,6626624,6626624,5413397,81.7,342388,5.2,355878,5.4,260177,3.9,24656,0.4,456726,6.9,6626624,6626624,2005114,30.3,1806396,27.3,44969,0.7,15230,0.2,138519,2.1,4621510,69.7,3750664,56.6,263161,4.0,258758,3.9,187791,2.8,12209,0.2,7247,0.1,141680,2.1,7448,0.1,134232,2.0
107,Arkansas,2013,2959373,2959373,2894149,97.8,65224,2.2,2305726,77.9,463928,15.7,17704,0.6,8172,0.3,372,0.0,287,0.0,167,0.0,39210,1.3,8337,0.3,5666,0.2,4694,0.2,660,0.0,1891,0.1,6777,0.2,11185,0.4,628,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,66953,2.3,21305,0.7,23443,0.8,6699,0.2,3125,0.1,2959373,2959373,2364252,79.9,491932,16.6,46969,1.6,48568,1.6,2866,0.1,72833,2.5,2959373,2959373,203111,6.9,160836,5.4,4565,0.2,348,0.0,37362,1.3,2756262,93.1,2178091,73.6,461229,15.6,16227,0.5,38747,1.3,596,0.0,2745,0.1,58627,2.0,1132,0.0,57495,1.9
108,California,2013,38332521,38332521,36602811,95.5,1729710,4.5,23741019,61.9,2269021,5.9,278377,0.7,19642,0.1,2431,0.0,10423,0.0,5616,0.0,5210236,13.6,620037,1.6,1362392,3.6,1222869,3.2,278394,0.7,461484,1.2,636700,1.7,628360,1.6,142782,0.4,23860,0.1,18749,0.0,40765,0.1,59408,0.2,4961376,12.9,220348,0.6,277694,0.7,484916,1.3,38126,0.1,38332521,38332521,25158328,65.6,2710456,7.1,709952,1.9,5959446,15.5,289593,0.8,5407677,14.1,38332521,38332521,14719327,38.4,12254330,32.0,215653,0.6,96309,0.3,2153035,5.6,23613194,61.6,14884539,38.8,2167357,5.7,139821,0.4,5147620,13.4,132957,0.3,81088,0.2,1059812,2.8,52359,0.1,1007453,2.6
109,Colorado,2013,5268367,5268367,5079335,96.4,189032,3.6,4415852,83.8,209555,4.0,43613,0.8,5004,0.1,981,0.0,4921,0.1,2793,0.1,150852,2.9,20438,0.4,26694,0.5,14015,0.3,12486,0.2,23507,0.4,25852,0.5,27860,0.5,8315,0.2,3263,0.1,1135,0.0,1225,0.0,2692,0.1,251148,4.8,37839,0.7,43305,0.8,39615,0.8,5039,0.1,5268367,5268367,4584926,87.0,269750,5.1,108821,2.1,206578,3.9,17303,0.3,290373,5.5,5268367,5268367,1108425,21.0,823257,15.6,23997,0.5,7666,0.1,253505,4.8,4159942,79.0,3643026,69.1,197241,3.7,25441,0.5,147767,2.8,6619,0.1,11244,0.2,128604,2.4,2410,0.0,126194,2.4
110,Connecticut,2013,3596080,3596080,3491153,97.1,104927,2.9,2778681,77.3,370998,10.3,8018,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,147570,4.1,51297,1.4,33888,0.9,17196,0.5,2486,0.1,10984,0.3,7725,0.2,23994,0.7,545,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,185341,5.2,32698,0.9,12395,0.3,17334,0.5,3824,0.1,3596080,3596080,2864286,79.7,423002,11.8,31828,0.9,172702,4.8,4137,0.1,214528,6.0,3596080,3596080,527163,14.7,55584,1.5,269607,7.5,12346,0.3,189626,5.3,3068917,85.3,2493100,69.3,345880,9.6,4129,0.1,145945,4.1,545,0.0,10585,0.3,68733,1.9,5206,0.1,63527,1.8
111,Delaware,2013,925749,925749,899319,97.1,26430,2.9,637606,68.9,200249,21.6,3955,0.4,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,33639,3.6,14683,1.6,7944,0.9,3347,0.4,286,0.0,2105,0.2,2572,0.3,2702,0.3,841,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,23029,2.5,11673,1.3,2559,0.3,3583,0.4,1480,0.2,925749,925749,660772,71.4,218379,23.6,10703,1.2,38699,4.2,1058,0.1,25927,2.8,925749,925749,80944,8.7,28315,3.1,29460,3.2,1808,0.2,21361,2.3,844805,91.3,592064,64.0,192945,20.8,3137,0.3,32952,3.6,326,0.0,1746,0.2,21635,2.3,460,0.0,21175,2.3
112,District of Columbia,2013,646449,646449,625604,96.8,20845,3.2,264080,40.9,315504,48.8,1272,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,22963,3.6,4257,0.7,6748,1.0,2529,0.4,1543,0.2,2948,0.5,2403,0.4,2535,0.4,104,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,21681,3.4,3923,0.6,2015,0.3,5896,0.9,1507,0.2,646449,646449,280340,43.4,324531,50.2,7302,1.1,31458,4.9,714,0.1,26049,4.0,646449,646449,65560,10.1,9675,1.5,4623,0.7,2445,0.4,48817,7.6,580889,89.9,230264,35.6,310129,48.0,857,0.1,22222,3.4,104,0.0,1205,0.2,16108,2.5,1556,0.2,14552,2.3
